Marital status;Application mode;Application order;Course;Daytime/evening attendance	;Previous qualification;Previous qualification (grade);Nacionality;Mother's qualification;Father's qualification;Mother's occupation;Father's occupation;Admission grade;Displaced;Educational special needs;Debtor;Tuition fees up to date;Gender;Scholarship holder;Age at enrollment;International;Curricular units 1st sem (credited);Curricular units 1st sem (enrolled);Curricular units 1st sem (evaluations);Curricular units 1st sem (approved);Curricular units 1st sem (grade);Curricular units 1st sem (without evaluations);Curricular units 2nd sem (credited);Curricular units 2nd sem (enrolled);Curricular units 2nd sem (evaluations);Curricular units 2nd sem (approved);Curricular units 2nd sem (grade);Curricular units 2nd sem (without evaluations);Unemployment rate;Inflation rate;GDP;Target
1;1;3;9147;1;1;1;1;19;38;9;7;2;1;0;0;1;0;0;19;0;0;5;5;5;11.8;0;0;5;8;4;11.25;0;0;0;0;Enrolled
1;39;1;9119;1;1;2;1;37;37;9;9;0;0;0;0;1;1;1;30;0;0;5;11;0;0.0;0;0;5;5;0;0.0;0;2;3;1;Dropout
1;1;1;171;1;1;2;1;19;38;9;5;3;1;0;0;1;1;0;22;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;0;3;2;Graduate
1;39;1;9003;1;1;2;1;3;3;2;2;0;0;0;0;1;1;0;31;0;0;6;8;6;15.125;0;0;6;10;6;14.6;0;3;1;1;Graduate
1;51;1;9991;0;42;0;1;19;37;5;9;2;0;0;0;0;0;0;22;0;7;12;12;7;11.0;0;5;5;5;5;10.6;0;0;2;3;Dropout
1;1;2;9773;1;1;1;1;34;19;3;0;2;1;0;0;0;0;0;20;0;0;6;10;4;12.0;0;0;6;15;3;10.666666666666666;0;0;3;2;Dropout
1;1;1;171;1;1;2;1;1;37;9;9;1;0;0;1;1;1;0;19;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;3;3;0;Enrolled
1;39;1;9500;1;3;1;1;19;1;4;8;2;0;0;0;1;0;0;24;0;0;8;8;7;12.401428571428571;0;0;8;8;7;12.401428571428571;0;1;2;2;Graduate
1;17;2;9254;1;1;1;1;1;19;9;9;2;1;0;0;1;0;1;18;0;0;6;6;6;12.833333333333334;0;0;6;7;6;12.333333333333334;0;3;0;2;Graduate
1;39;1;9003;1;19;2;1;3;1;2;8;0;1;0;0;1;1;0;35;0;0;6;13;3;11.75;0;0;6;10;0;0.0;0;3;0;2;Dropout
1;1;1;171;1;1;2;1;3;19;2;9;1;0;0;0;1;0;0;19;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;1;2;2;Dropout
1;1;1;8014;0;1;1;1;38;37;5;5;1;0;0;0;1;0;0;19;0;0;6;6;6;12.5;0;0;6;6;6;11.5;0;2;3;1;Graduate
1;17;2;9085;1;1;3;1;1;19;4;3;3;0;0;0;1;0;0;18;0;0;6;7;6;14.857142857142858;0;0;6;7;6;14.0;0;1;1;3;Graduate
1;1;3;9500;1;1;2;1;1;1;4;7;2;1;0;0;1;0;0;18;0;0;8;8;7;14.7;0;0;8;8;7;14.7;0;1;2;2;Graduate
1;1;1;9070;1;1;2;1;1;1;4;8;2;0;0;0;1;1;0;19;0;0;6;0;0;0.0;0;0;6;0;0;0.0;0;3;3;0;Dropout
1;1;1;171;1;1;2;1;37;19;7;7;2;1;0;0;1;1;1;18;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;1;2;2;Graduate
1;1;1;171;1;1;2;1;19;37;7;7;1;1;0;0;0;0;0;19;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;1;2;2;Dropout
2;39;1;8014;0;1;2;1;37;3;9;10;3;0;0;0;1;1;0;44;0;5;11;21;9;12.333333333333334;0;8;11;16;9;11.0;0;2;1;3;Enrolled
1;51;1;9238;1;1;1;1;3;19;3;10;1;1;0;0;1;0;0;20;0;5;11;12;11;11.727272727272728;0;5;11;14;11;12.0;0;2;1;3;Graduate
1;39;1;9254;1;12;2;1;37;37;5;7;1;1;0;0;1;1;0;25;0;0;6;7;6;11.166666666666666;0;0;6;11;4;11.8;0;0;0;0;Enrolled
1;1;1;9085;1;6;1;1;19;19;9;9;1;1;0;0;1;0;0;22;0;0;5;14;4;14.25;3;0;5;9;5;13.2;4;0;0;0;Dropout
1;7;1;9238;1;3;1;1;1;1;4;10;1;0;0;1;0;0;0;27;0;0;6;8;0;0.0;0;0;5;6;0;0.0;0;3;1;1;Dropout
1;18;1;8014;0;1;2;1;1;1;4;3;1;0;0;1;1;0;0;20;0;0;6;13;4;10.8;0;0;6;15;4;12.0;0;3;1;1;Graduate
2;39;1;9003;1;1;1;1;37;19;9;4;2;0;0;0;1;0;0;50;0;0;6;7;6;12.5;0;0;6;15;5;12.4;0;0;2;3;Graduate
1;7;1;9556;1;4;3;1;5;5;2;2;3;1;0;0;1;1;0;43;0;4;4;4;4;13.875;0;1;1;1;1;12.5;0;1;1;3;Dropout
1;16;2;9238;1;1;2;1;19;38;4;5;2;1;0;0;1;0;0;18;0;0;6;6;6;13.5;0;0;6;6;6;12.166666666666666;0;1;2;2;Graduate
1;1;4;9147;1;1;2;1;1;19;4;5;2;0;0;0;1;0;0;18;0;0;5;9;4;11.25;0;0;5;6;4;11.0;0;0;2;3;Graduate
1;39;1;8014;0;39;0;1;19;37;9;8;2;0;0;1;0;0;0;26;0;0;6;13;4;12.0;0;0;6;7;5;13.2;0;3;1;1;Dropout
1;7;1;9070;1;40;1;1;1;19;3;9;1;1;0;0;1;0;0;21;0;9;13;14;13;13.615384615384617;1;6;12;12;12;14.25;0;3;0;2;Graduate
1;44;1;9070;1;39;2;1;12;37;3;9;2;0;0;1;1;0;1;22;0;2;7;7;7;13.571428571428571;0;5;9;9;9;13.77777777777778;0;2;1;3;Graduate
1;1;1;9238;1;1;3;1;19;19;9;7;2;0;0;0;1;0;1;18;0;0;6;6;6;14.333333333333334;0;0;6;7;6;14.142857142857142;0;3;3;0;Graduate
1;1;2;9500;1;1;0;1;38;19;9;7;0;1;0;0;1;0;1;20;0;0;7;10;5;12.62;0;0;7;8;6;12.5;0;1;1;3;Enrolled
1;39;1;9500;1;19;2;1;1;5;4;3;0;0;0;0;1;0;0;24;0;0;8;11;7;12.614285714285714;0;0;8;11;7;12.614285714285714;0;2;3;1;Graduate
1;39;1;9500;1;1;2;1;37;37;7;7;1;0;0;0;0;1;0;38;0;0;7;11;5;12.18;0;0;7;11;4;11.8125;0;1;1;3;Dropout
2;39;1;9070;1;1;2;1;3;1;2;5;1;0;0;0;1;0;1;30;0;1;6;8;6;13.0;1;0;6;9;5;12.857142857142858;0;3;0;2;Graduate
1;18;1;171;1;1;1;1;1;1;4;3;1;1;0;0;1;0;0;23;0;15;17;18;17;11.5;0;16;17;17;17;12.176470588235292;0;2;1;3;Graduate
1;44;1;9003;1;39;2;1;38;38;6;6;2;0;0;0;1;0;0;19;0;0;6;7;6;12.0;0;0;6;7;6;12.666666666666666;0;2;1;3;Graduate
1;39;1;9500;1;19;2;1;38;38;9;8;0;1;0;0;1;1;0;24;0;0;7;7;6;12.666666666666666;1;0;7;7;6;12.666666666666666;1;0;3;2;Graduate
1;1;3;9070;1;1;1;1;5;3;5;7;1;1;0;0;1;0;0;21;0;0;6;6;6;14.5;0;0;6;7;5;12.0;0;2;1;3;Graduate
1;1;4;9500;1;1;2;1;38;37;9;8;1;1;0;0;1;0;1;19;0;0;7;7;6;15.433333333333332;0;0;7;7;6;15.433333333333332;0;0;3;2;Graduate
1;1;4;9500;1;1;2;1;19;19;9;5;1;1;0;0;1;0;1;19;0;0;7;9;6;12.428571428571429;0;0;8;8;8;14.0;0;3;0;2;Graduate
1;39;1;171;1;1;1;1;34;34;0;0;2;1;0;0;1;1;0;38;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;0;3;2;Dropout
1;17;5;9853;1;1;2;1;3;19;2;7;2;1;0;0;1;0;0;18;0;0;6;7;6;13.5;0;0;6;8;5;12.6;0;0;3;2;Graduate
1;39;1;9085;1;1;1;1;19;1;9;10;2;1;0;0;1;0;0;26;0;0;6;7;6;16.5;0;0;6;8;6;14.285714285714286;0;0;2;3;Graduate
1;1;1;9130;1;1;2;1;3;3;2;2;2;1;0;1;1;1;0;18;0;0;6;11;5;13.625;0;0;6;9;4;11.75;0;3;1;1;Dropout
1;1;1;9500;1;1;1;1;19;37;9;7;1;1;0;0;1;0;1;18;0;0;7;9;7;12.855555555555554;0;0;8;12;7;12.761111111111113;0;3;3;0;Graduate
1;39;1;8014;0;1;2;1;37;38;9;9;2;0;0;0;1;1;0;34;0;0;6;6;4;12.25;0;0;5;5;0;0.0;0;1;1;3;Dropout
2;44;1;9085;1;39;2;1;37;37;192;192;3;0;0;0;1;0;0;27;0;0;5;12;3;14.0;2;0;5;8;5;12.0;1;0;0;0;Graduate
1;39;1;8014;0;19;0;1;37;37;5;5;1;1;0;0;1;0;1;26;0;0;6;10;3;12.333333333333334;0;0;6;14;3;11.666666666666666;0;0;3;2;Enrolled
1;17;4;9500;1;1;2;1;4;4;4;4;2;1;0;0;1;0;0;19;0;0;7;7;7;14.757142857142856;0;0;8;9;8;15.366666666666667;0;2;1;3;Graduate
1;17;6;9119;1;1;1;1;37;13;4;90;1;1;0;0;1;1;0;19;0;0;5;10;0;0.0;0;0;5;5;0;0.0;0;0;3;2;Dropout
1;7;1;9991;0;40;2;1;37;37;6;6;2;0;0;0;1;0;0;26;0;3;5;5;5;14.0;0;1;5;5;5;15.6;0;2;1;3;Graduate
1;51;1;9147;1;1;2;1;1;37;9;10;1;0;0;0;1;0;0;53;0;14;15;15;15;11.8;0;12;13;13;12;11.666666666666666;1;0;2;3;Enrolled
1;44;1;9991;0;39;2;1;37;37;6;6;2;0;0;0;1;0;0;31;0;2;6;8;6;12.0;0;2;7;8;7;13.428571428571429;0;0;0;0;Enrolled
1;1;1;171;1;1;2;1;19;37;9;7;2;1;0;0;1;0;1;21;0;15;17;18;17;13.38888888888889;0;15;17;18;17;14.88888888888889;0;1;1;3;Graduate
1;1;2;9500;1;1;2;1;19;38;192;192;0;1;0;0;1;0;0;19;0;0;7;10;6;13.598333333333334;0;0;8;11;6;11.933333333333332;0;1;1;3;Enrolled
1;17;1;9500;1;1;1;1;1;1;5;5;1;0;0;0;1;1;0;19;0;0;7;9;7;12.492857142857144;0;0;8;10;8;11.7125;0;3;1;1;Graduate
1;1;1;9238;1;1;3;1;37;38;9;8;2;1;0;0;1;0;1;18;0;0;6;8;6;15.5;0;0;6;7;6;14.285714285714286;0;3;1;1;Graduate
2;39;1;9991;0;1;1;1;37;3;9;3;3;0;0;0;1;1;0;45;0;0;5;6;5;14.0;0;0;5;6;5;14.166666666666666;0;2;1;3;Graduate
1;1;1;9773;1;1;1;1;1;38;3;5;2;1;0;0;1;1;0;19;0;0;6;8;5;12.0;0;0;6;8;5;12.4;0;0;0;0;Graduate
1;1;2;9500;1;1;2;1;3;3;2;2;2;1;0;0;1;0;1;18;0;0;7;7;7;14.485714285714286;0;0;8;9;8;14.58888888888889;0;3;1;1;Graduate
1;43;1;9003;1;1;1;1;37;37;5;9;1;1;0;0;1;1;0;39;0;0;6;8;0;0.0;0;1;6;8;2;11.0;0;3;1;1;Dropout
1;39;1;9119;1;1;0;1;37;37;9;8;3;0;0;1;0;1;0;45;0;0;5;5;0;0.0;0;0;5;5;0;0.0;0;3;3;0;Dropout
2;39;1;8014;0;19;2;1;3;19;90;90;1;0;0;0;1;0;0;50;0;0;1;1;0;0.0;1;0;6;0;0;0.0;0;1;2;2;Dropout
1;1;1;9773;1;1;2;1;1;38;8;8;2;1;0;0;1;0;1;18;0;0;6;6;6;13.833333333333334;0;0;6;6;6;14.0;0;1;1;3;Dropout
1;44;1;9853;1;39;2;1;3;37;2;7;2;0;0;0;1;0;0;19;0;0;6;0;0;0.0;0;0;6;0;0;0.0;0;2;1;3;Dropout
1;17;1;9085;1;1;2;1;38;19;0;90;1;0;0;0;1;0;1;19;0;0;5;5;5;12.6;0;0;5;9;3;13.0;0;0;3;2;Dropout
1;1;1;9853;1;1;2;1;12;12;9;4;2;1;0;0;1;0;0;18;0;0;6;8;5;15.4;0;0;6;7;5;12.2;0;0;3;2;Graduate
1;1;6;9070;1;6;1;1;1;1;9;9;1;1;0;0;1;1;0;22;0;0;6;6;6;14.166666666666666;0;0;6;8;6;13.625;0;1;2;2;Graduate
1;17;2;9500;1;1;2;1;3;3;3;6;2;1;0;0;1;0;0;18;0;0;7;8;7;12.5;0;0;8;9;7;13.042857142857144;0;3;0;2;Graduate
1;39;1;9991;0;1;2;1;37;37;9;9;0;0;0;0;1;0;0;29;0;0;5;0;0;0.0;0;0;5;0;0;0.0;0;3;1;1;Dropout
1;1;5;9254;1;1;1;1;37;37;9;7;2;1;0;0;1;0;1;18;0;0;6;10;6;11.666666666666666;0;0;6;10;4;12.25;0;0;0;0;Graduate
2;39;1;9003;1;19;2;1;37;19;9;4;2;0;0;1;1;0;0;29;0;0;6;11;5;12.6;0;0;6;6;6;12.666666666666666;0;1;1;3;Graduate
2;39;2;9670;1;1;2;41;37;19;9;9;2;0;0;0;1;0;0;30;1;0;6;0;0;0.0;0;0;6;0;0;0.0;0;0;0;0;Dropout
1;43;1;171;1;2;2;1;37;37;9;9;2;1;0;0;1;0;0;34;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;1;2;2;Dropout
2;42;1;9853;1;1;2;1;37;37;4;7;0;0;0;0;1;0;0;34;0;6;12;18;11;13.0;0;4;13;22;8;11.875;0;2;3;1;Dropout
1;17;3;9500;1;1;2;1;1;1;4;10;1;1;0;0;1;1;1;19;0;0;7;11;6;12.4125;0;0;8;12;7;11.2625;0;3;3;0;Graduate
1;7;1;9991;0;3;1;1;19;19;3;9;2;0;0;0;0;1;0;32;0;0;5;12;4;14.75;0;0;5;9;2;15.0;0;3;1;1;Dropout
1;43;4;9147;1;1;1;1;37;37;9;9;1;0;0;0;1;0;0;19;0;3;10;15;5;11.8;0;4;10;14;8;12.0;0;0;3;2;Graduate
1;43;1;9773;1;1;1;1;1;1;4;5;1;1;0;0;1;1;0;23;0;0;6;15;1;13.0;0;0;6;8;4;11.25;0;0;0;0;Enrolled
1;17;3;9070;1;1;2;1;1;38;3;5;2;1;0;0;1;0;1;18;0;0;6;6;6;13.0;0;0;6;6;6;12.166666666666666;0;3;1;1;Graduate
1;7;1;9147;1;3;1;1;1;39;4;7;1;0;0;0;1;0;0;33;0;2;5;9;2;14.0;0;0;5;5;0;0.0;0;2;1;3;Dropout
1;7;1;8014;0;43;3;1;19;19;9;4;3;0;0;0;1;0;0;37;0;12;14;14;14;16.5;0;8;11;11;11;16.90909090909091;0;0;2;3;Graduate
1;17;2;9254;1;1;1;41;19;38;9;9;1;1;0;0;1;0;0;22;1;0;6;7;6;10.833333333333334;0;0;6;6;6;10.666666666666666;0;3;0;2;Graduate
1;17;1;9130;1;1;1;1;12;12;2;8;2;1;0;0;1;1;0;18;0;0;6;7;6;14.0;0;0;6;8;6;13.666666666666666;0;2;1;3;Graduate
1;17;4;9147;1;1;1;1;38;37;6;7;1;1;0;0;1;0;1;18;0;0;5;12;4;10.714285714285714;0;0;5;9;4;11.0;0;3;0;2;Graduate
1;1;1;9254;1;1;2;1;1;38;4;9;2;1;0;0;1;0;1;21;0;0;6;8;6;12.166666666666666;0;0;6;11;3;11.666666666666666;0;1;2;2;Dropout
1;43;1;9238;1;1;1;1;1;38;4;3;1;0;0;0;1;0;1;20;0;8;11;12;11;12.0;0;6;11;14;11;12.75;0;3;0;2;Graduate
1;1;1;9500;1;1;2;1;37;37;9;3;2;0;0;0;1;0;0;20;0;0;7;7;6;13.916666666666666;0;0;7;7;6;13.916666666666666;0;0;3;2;Graduate
1;1;1;9238;1;1;2;1;38;1;5;7;2;0;0;0;1;0;1;18;0;0;6;7;6;13.285714285714286;0;0;6;6;6;14.333333333333334;0;2;1;3;Graduate
1;1;4;9070;1;1;2;1;37;37;9;8;2;1;0;0;1;0;0;20;0;0;6;6;4;13.5;0;0;6;8;6;13.625;0;1;2;2;Graduate
1;17;3;9119;1;1;2;1;1;19;141;193;1;1;0;0;1;1;0;18;0;0;5;7;5;11.8;0;0;5;9;3;12.0;0;0;2;3;Enrolled
1;17;3;9500;1;1;1;1;19;3;9;5;2;1;0;0;1;0;0;18;0;0;8;8;7;13.68142857142857;0;0;8;8;7;13.68142857142857;0;1;2;2;Enrolled
1;17;2;9254;1;1;0;1;12;19;5;5;0;1;0;0;1;0;0;20;0;0;6;16;1;10.0;0;0;6;12;0;0.0;0;1;2;2;Dropout
1;44;1;9003;1;39;2;1;19;38;6;7;2;1;0;0;1;1;0;19;0;0;6;8;6;12.714285714285714;0;0;6;9;6;13.5;0;2;1;3;Graduate
2;39;1;9991;0;1;1;1;37;37;9;9;1;0;0;0;1;0;0;50;0;0;5;9;2;10.5;0;0;5;7;3;11.0;0;2;3;1;Enrolled
2;39;1;9147;1;1;1;1;37;37;9;9;2;0;0;0;1;0;0;39;0;0;5;8;4;11.25;0;0;5;8;4;11.5;0;1;1;3;Enrolled
1;17;1;9773;1;1;0;1;1;1;5;1;1;0;0;1;0;1;0;19;0;0;6;6;6;12.5;0;0;6;10;4;12.6;0;3;3;0;Dropout
1;7;1;9130;1;3;2;1;19;38;9;9;2;1;0;0;1;0;0;23;0;0;6;0;0;0.0;0;0;6;0;0;0.0;0;2;1;3;Dropout
1;39;1;9003;1;19;2;1;37;38;4;9;0;0;0;1;0;0;0;40;0;0;6;12;5;12.8;0;0;6;16;3;13.333333333333334;0;1;1;3;Dropout
1;17;3;9238;1;1;2;1;19;38;9;7;1;1;0;0;1;0;1;19;0;0;6;8;6;11.333333333333334;0;0;6;6;6;11.833333333333334;0;0;2;3;Graduate
2;39;1;9991;0;1;2;1;1;3;1;2;2;0;0;0;0;1;1;26;0;0;5;12;3;10.666666666666666;0;0;5;11;3;10.666666666666666;0;0;0;0;Dropout
1;44;1;9085;1;39;2;1;1;1;4;4;3;0;0;0;1;1;0;21;0;1;5;15;3;12.333333333333334;2;0;5;7;5;11.4;0;0;0;0;Graduate
1;17;3;9853;1;1;2;1;12;1;4;0;2;1;0;0;1;0;0;18;0;0;6;12;0;0.0;0;0;6;12;0;0.0;0;0;3;2;Dropout
1;44;1;9003;1;39;2;1;37;37;9;6;2;1;0;0;1;1;1;20;0;0;6;10;5;12.6;0;0;6;6;5;13.2;0;2;1;3;Graduate
1;42;1;9085;1;1;0;1;1;38;4;9;0;1;0;0;1;0;1;20;0;1;2;2;2;12.0;0;1;6;11;6;12.833333333333334;0;3;0;2;Graduate
1;1;3;9500;1;1;2;1;3;3;1;3;2;1;0;0;1;0;0;18;0;0;8;9;6;13.345;2;0;8;9;6;13.345;2;0;0;0;Enrolled
1;53;1;9991;0;1;2;1;38;38;191;193;2;0;0;1;1;0;0;23;0;6;11;18;8;12.375;0;3;9;15;5;12.6;0;0;2;3;Enrolled
1;1;3;9238;1;1;2;1;1;1;9;9;0;1;0;0;1;1;0;22;0;0;6;6;4;11.25;0;0;6;7;3;11.0;0;0;2;3;Enrolled
1;17;1;9119;1;1;1;1;1;3;4;2;1;0;0;0;1;1;0;18;0;0;5;10;1;10.0;0;0;5;7;0;0.0;0;0;0;0;Dropout
1;15;1;9147;1;1;2;26;1;1;9;7;2;0;0;1;1;1;0;21;1;0;5;9;3;12.333333333333334;0;0;5;8;4;11.25;0;0;2;3;Enrolled
1;43;1;9500;1;1;1;1;37;37;9;7;1;1;0;0;1;0;1;18;0;0;7;8;5;12.86;0;0;7;8;5;12.86;0;0;3;2;Enrolled
1;1;1;9130;1;1;1;1;1;1;4;4;1;1;0;0;1;0;0;18;0;0;6;9;6;15.125;0;0;6;9;6;14.0;0;3;0;2;Graduate
1;17;1;9853;1;1;1;1;3;3;132;132;0;0;0;0;1;0;0;20;0;0;7;9;6;11.833333333333334;0;0;7;7;6;14.333333333333334;0;1;1;3;Enrolled
1;1;1;9147;1;1;1;1;1;1;2;10;1;0;0;0;1;1;0;19;0;0;5;8;2;10.0;0;0;5;8;1;16.0;0;0;3;2;Dropout
1;43;1;9773;1;1;1;1;19;37;5;5;0;1;0;0;1;0;0;23;0;0;6;11;3;11.333333333333334;0;0;6;7;2;11.0;0;3;1;1;Enrolled
2;39;1;9773;1;19;2;1;37;37;6;6;3;0;0;1;1;1;1;49;0;0;6;8;6;12.285714285714286;0;0;6;7;6;14.166666666666666;0;1;2;2;Graduate
1;43;1;9670;1;6;3;1;34;34;0;0;1;0;0;0;1;1;0;35;0;1;5;5;1;14.0;0;0;5;5;0;0.0;0;0;0;0;Dropout
2;43;1;9003;1;1;2;1;1;1;4;5;2;1;0;0;0;1;0;29;0;0;6;6;0;0.0;0;0;6;8;0;0.0;0;3;3;0;Dropout
2;39;1;33;1;1;1;1;38;1;9;5;2;0;0;1;1;1;0;35;0;0;7;9;0;0.0;0;0;7;8;0;0.0;0;1;1;3;Dropout
1;1;1;171;1;1;3;1;37;37;9;9;2;1;0;0;1;1;0;21;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;2;3;1;Dropout
1;53;1;9147;1;42;2;1;1;1;6;6;2;0;0;0;1;1;1;21;0;6;11;11;11;12.636363636363637;0;3;9;11;9;12.6;0;0;2;3;Graduate
1;39;1;9991;0;1;1;1;19;37;5;5;2;0;0;0;0;1;0;31;0;0;5;5;2;11.0;0;0;5;0;0;0.0;0;2;3;1;Dropout
1;39;1;9556;1;1;2;6;3;3;4;4;3;0;0;1;0;0;0;54;1;0;7;7;0;0.0;0;0;5;10;0;0.0;0;2;1;3;Dropout
1;17;4;9500;1;1;2;1;1;19;4;3;1;1;0;0;1;1;1;18;0;0;8;8;7;15.07;0;0;8;8;7;15.07;0;1;2;2;Graduate
1;1;1;9147;1;1;1;1;19;19;5;8;2;0;0;1;0;0;1;20;0;0;5;12;2;13.0;1;0;5;13;2;11.5;0;0;0;0;Dropout
1;18;1;9254;1;1;1;1;38;38;5;5;1;1;0;0;1;1;0;26;0;0;6;10;4;10.0;0;0;6;11;3;12.0;0;0;0;0;Enrolled
4;7;1;9500;1;3;1;1;3;19;2;3;2;0;0;0;1;0;0;43;0;0;7;7;3;13.833333333333334;1;0;7;7;0;0.0;0;3;1;1;Dropout
1;17;1;9147;1;1;1;1;19;19;9;9;1;0;0;0;1;0;0;19;0;0;5;11;3;10.666666666666666;0;0;5;9;4;10.25;0;1;1;3;Graduate
1;39;1;9853;1;1;1;1;37;19;9;5;0;0;0;0;1;0;0;27;0;0;6;9;5;13.2;0;0;6;10;5;12.0;0;0;3;2;Graduate
1;17;1;9853;1;1;2;1;3;3;2;2;2;1;0;0;0;0;0;29;0;0;6;9;6;16.333333333333332;0;0;6;8;5;15.6;0;2;3;1;Dropout
1;1;2;9085;1;1;2;1;3;38;4;6;2;0;0;0;1;0;0;18;0;0;5;7;4;12.75;0;0;5;6;4;12.75;0;0;3;2;Graduate
1;17;3;9119;1;1;1;1;37;37;9;7;1;0;0;0;1;1;0;18;0;0;5;10;0;0.0;0;0;5;10;2;11.5;4;0;3;2;Dropout
1;1;1;9003;1;1;2;1;19;37;9;9;2;1;0;0;1;1;0;19;0;8;12;17;11;12.0;2;4;12;21;12;12.307692307692308;0;3;3;0;Graduate
1;18;2;9556;1;1;1;1;3;3;2;2;1;0;0;0;1;1;0;18;0;0;7;11;6;13.433333333333332;0;0;7;10;4;13.6;0;0;2;3;Graduate
1;1;3;9500;1;1;1;1;19;19;4;8;2;1;0;0;1;0;1;20;0;0;7;7;6;12.633333333333333;0;0;7;7;6;12.633333333333333;0;0;3;2;Graduate
1;39;1;9003;1;4;2;1;3;3;4;2;3;0;0;1;1;1;0;24;0;6;12;17;6;12.166666666666666;0;7;12;14;10;13.3;0;2;1;3;Dropout
1;39;1;8014;0;38;2;1;38;37;4;8;0;0;0;0;1;1;0;29;0;0;6;11;6;12.0;0;0;6;6;6;14.0;0;1;1;3;Graduate
1;51;1;9003;1;39;1;1;1;19;4;4;1;1;0;1;0;1;0;22;0;0;6;12;3;11.333333333333334;0;0;6;13;2;11.0;0;0;2;3;Dropout
1;43;1;9003;1;1;1;1;3;3;1;2;1;0;0;0;1;1;0;22;0;0;6;12;0;0.0;0;0;6;10;0;0.0;0;3;1;1;Dropout
1;17;2;9147;1;1;1;1;19;1;9;3;1;1;0;1;1;0;0;20;0;0;5;10;2;11.5;0;0;5;8;3;10.0;0;1;1;3;Enrolled
1;44;1;9003;1;39;1;1;1;37;6;6;2;1;0;0;1;1;0;20;0;0;6;14;5;11.714285714285714;0;0;6;15;5;12.0;0;3;1;1;Graduate
1;39;1;8014;0;1;1;1;37;37;9;8;0;0;0;0;1;0;1;33;0;0;6;6;6;14.166666666666666;0;0;6;6;6;14.333333333333334;0;2;3;1;Graduate
2;39;1;9773;1;38;0;1;37;37;9;7;2;1;0;0;1;1;0;57;0;0;6;7;5;14.2;0;0;6;6;6;14.166666666666666;0;0;0;0;Graduate
1;1;2;171;1;1;1;1;2;19;5;5;2;1;0;1;0;1;1;18;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;3;0;2;Dropout
1;1;6;9773;1;1;1;1;19;1;4;4;0;1;0;0;1;0;1;19;0;0;6;8;6;12.666666666666666;0;0;6;10;5;12.0;0;2;1;3;Graduate
1;1;1;9670;1;1;2;1;2;38;143;163;2;1;0;0;1;1;0;19;0;0;6;10;4;12.5;0;0;6;12;1;10.0;3;3;1;1;Enrolled
1;44;1;9070;1;39;1;1;1;19;5;8;1;0;0;0;1;1;0;21;0;2;7;7;2;12.0;0;5;9;10;7;12.142857142857142;0;2;1;3;Dropout
2;39;1;9085;1;12;2;1;1;39;5;3;2;1;0;1;0;0;0;32;0;0;6;7;0;0.0;0;0;6;6;0;0.0;0;3;0;2;Dropout
1;43;1;9254;1;1;1;1;1;19;5;7;2;0;0;0;1;0;1;19;0;0;6;11;4;12.0;0;0;6;14;3;11.0;0;1;2;2;Dropout
1;1;4;9773;1;1;1;1;19;37;99;90;1;0;0;0;0;0;0;18;0;0;4;4;0;0.0;0;0;4;4;0;0.0;0;2;3;1;Dropout
1;43;1;9130;1;1;2;1;2;1;2;3;2;1;0;0;1;0;0;22;0;0;5;11;4;12.25;0;0;5;9;5;13.285714285714286;0;2;3;1;Graduate
1;39;1;9670;1;12;2;1;1;19;1;5;0;1;0;1;0;0;0;25;0;0;5;5;5;11.2;0;0;5;5;4;11.25;0;0;0;0;Dropout
1;1;2;9773;1;1;2;1;19;1;9;3;2;1;0;0;1;0;0;18;0;0;6;6;6;12.666666666666666;0;0;6;6;6;13.666666666666666;0;2;3;1;Graduate
1;1;2;9773;1;1;1;1;3;3;3;4;1;1;0;0;1;0;0;21;0;0;6;8;5;12.8;0;0;6;7;5;11.2;0;1;1;3;Graduate
1;44;1;9119;1;39;2;1;3;38;2;3;3;0;0;1;0;1;0;24;0;2;6;6;2;16.0;0;2;7;7;2;16.0;0;0;2;3;Dropout
1;43;1;8014;0;1;2;22;37;37;9;9;2;1;0;0;1;0;0;25;1;8;16;16;15;13.333333333333334;0;11;13;13;11;12.272727272727272;0;3;0;2;Graduate
1;1;1;9147;1;1;2;1;1;19;5;5;2;1;0;0;1;0;0;18;0;0;5;10;4;10.75;1;0;5;13;2;10.0;0;0;0;0;Dropout
1;1;1;9085;1;1;1;1;38;38;4;7;1;1;0;0;1;0;0;19;0;0;6;12;5;14.0;0;0;6;14;5;11.0;0;3;1;1;Graduate
1;7;1;9070;1;3;2;1;37;2;9;3;2;0;0;0;0;0;0;23;0;0;3;3;2;10.0;0;0;6;0;0;0.0;0;1;2;2;Dropout
1;7;1;9085;1;40;2;1;1;19;5;5;2;1;0;0;1;0;0;23;0;0;6;7;6;15.571428571428571;0;0;6;8;6;16.375;0;2;1;3;Graduate
